"id","name","broader","narrower","used_for","related"
"XX309","Gurkawuy (East Arnhem Land SD53-03)","Arnhem Bay map area (East Arnhem Land NT SD53-03)","","",""
"XX311","Matamata (East Arnhem Land SD53-03)","Arnhem Bay map area (East Arnhem Land NT SD53-03)","","",""
"XX312","Mirrngadja (East Arnhem Land SD53-03)","Arnhem Bay map area (East Arnhem Land NT SD53-03)","","",""
"XX313","Malgawo (East Arnhem Land SD53-03)","Arnhem Bay map area (East Arnhem Land NT SD53-03)","","",""
"XX314","Rorru / Rurru (East Arnhem Land NT SD53-03)","Arnhem Bay map area (East Arnhem Land NT SD53-03)","","Rurru (East Arnhem Land SD53-03)",""
"XX315","Wandawuy (East Arnhem Land SD53-03)","Arnhem Bay map area (East Arnhem Land NT SD53-03)","","",""
"XX64173","Djarrakpi (East Arnhem Land NT SD53-03)","Arnhem Bay map area (East Arnhem Land NT SD53-03)","","",""
"XX126698","Djiliwirri (East Arnhem Land NT SD53-03)","Arnhem Bay map area (East Arnhem Land NT SD53-03)","","",""
"XX184510","Birrtjimi / Wallaby Beach (East Arnhem Land NT SD53-03)","Arnhem Bay map area (East Arnhem Land NT SD53-03)","","Wallaby Beach (East Arnhem Land NT SD53-03)",""
"XX140","Arnhem Land islands (NT SC53, SD53)","Arnhem Land (NT)","","",""
"XX157","Cobourg Peninsula map area (West Arnhem Land NT SC53-13)","Arnhem Land (NT)","","",""
"XX164","Alligator River map area (Arnhem Land NT SD53-01)","Arnhem Land (NT)","","",""
"XX176","Milingimbi / Junction Bay map areas (Central Arnhem Land NT SD53-02, SC53-14)","Arnhem Land (NT)","","",""
"XX302","Arnhem Bay map area (East Arnhem Land NT SD53-03)","Arnhem Land (NT)","","",""
"XX316","Gove map area (East Arnhem Land NT SD53-04)","Arnhem Land (NT)","","",""
"XX338","Mount Evelyn map area (Arnhem Land NT SD53-05)","Arnhem Land (NT)","","",""
"XX341","Mount Marumba map area (Arnhem Land NT SD53-06)","Arnhem Land (NT)","","",""
"XX350","Blue Mud Bay map area (East Arnhem Land NT SD53-07)","Arnhem Land (NT)","","",""
"XX360","Roper River map area (East Arnhem Land NT SD53-11)","Arnhem Land (NT)","","",""
"XX104736","West Arnhem Land (NT SD53, SC53)","Arnhem Land (NT)","","",""
"XX108056","East Arnhem Land (NT SD53, SC53)","Arnhem Land (NT)","","",""
"XX141","Banyan Island (East Arnhem Land NT SD53-03)","Arnhem Land islands (NT SC53, SD53)","","",""
"XX142","Bremer Island (East Arnhem Land SD53-04)","Arnhem Land islands (NT SC53, SD53)","","",""
"XX143","Crocodile Islands (Central Arnhem Land SD53-02, SC53-14)","Arnhem Land islands (NT SC53, SD53)","","",""
"XX146","Croker Island (West Arnhem Land NT SC53-13)","Arnhem Land islands (NT SC53, SD53)","","",""
"XX148","Dulmana Islet (East Arnhem Land NT SD53-03)","Arnhem Land islands (NT SC53, SD53)","","",""
"XX149","Galiwin'ku / Elcho Island (East Arnhem Land NT SC53-15, SD53-03)","Arnhem Land islands (NT SC53, SD53)","","Elcho Island (East Arnhem Land NT SC53-15, SD53-03)",""
"XX151","English Companys Islands (East Arnhem Land NT SC53-15)","Arnhem Land islands (NT SC53, SD53)","","",""
"XX152","Goulburn Islands (West Arnhem Land NT SC53-13)","Arnhem Land islands (NT SC53, SD53)","","",""
"XX154","Howard Island (East Arnhem Land NT SD53-03)","Arnhem Land islands (NT SC53, SD53)","","",""
"XX155","Wessel Islands (East Arnhem Land NT SC53-15)","Arnhem Land islands (NT SC53, SD53)","","",""
"XX150345","Gulirra / Truant Island (East Arnhem Land NT SC53-16)","Arnhem Land islands (NT SC53, SD53)","","Truant Island (East Arnhem Land NT SC53-16)",""
"XX153012","Martjanba Island (Wessel Islands East Arnhem Land NT SC53-15)","Arnhem Land islands (NT SC53, SD53)","","Marchinbar Island (Wessel Islands East Arnhem Land NT SC53-15)",""
"XX160927","Drysdale Island (Wessel Islands East Arnhem Land NT SC53-15)","Arnhem Land islands (NT SC53, SD53)","","",""
"XX984","King Edward River (WA East Kimberley SD52-13, SD52-09)","Ashton map area (WA East Kimberley SD52-13)","","",""
"XX985","Mitchell Plateau (WA East Kimberley SD52-09, SD52-13)","Ashton map area (WA East Kimberley SD52-13)","","",""
"XX162414","Wanalirri (WA East Kimberley SD52-13)","Ashton map area (WA East Kimberley SD52-13)","","",""
"XX2414","Atherton (NE Qld SE55-05)","Atherton map area (NE Qld SE55-05)","","",""
"XX2415","Atherton Tableland (NE Qld SE55-05)","Atherton map area (NE Qld SE55-05)","","",""
"XX2416","Chillagoe (NE Qld SE55-05)","Atherton map area (NE Qld SE55-05)","","",""
"XX2417","Dimbulah (NE Qld SE55-05)","Atherton map area (NE Qld SE55-05)","","",""
"XX2418","Featherbed Range (NE Qld SE55-05)","Atherton map area (NE Qld SE55-05)","","",""
"XX2419","Herbert River (NE Qld SE55-05, SE55-09)","Atherton map area (NE Qld SE55-05)","","",""
"XX2420","Herberton (NE Qld SE55-05)","Atherton map area (NE Qld SE55-05)","","",""
"XX2421","Mareeba (NE Qld SE55-01, SE55-05)","Atherton map area (NE Qld SE55-05)","","",""
"XX2422","Mount Garnet (NE Qld SE55-05)","Atherton map area (NE Qld SE55-05)","","Garnet, Mount (NE Qld SE55-05)",""
"XX2423","Mungana (NE Qld SE55-05)","Atherton map area (NE Qld SE55-05)","","",""
"XX2424","Petford (NE Qld SE55-05)","Atherton map area (NE Qld SE55-05)","","",""
"XX2425","Ravenshoe (NE Qld SE55-05)","Atherton map area (NE Qld SE55-05)","","",""
"XX2426","Silver Valley (NE Qld SE55-05)","Atherton map area (NE Qld SE55-05)","","",""
"XX2427","Tinaroo (NE Qld SE55-05)","Atherton map area (NE Qld SE55-05)","","",""
"XX2428","Watsonville (NE Qld SE55-05)","Atherton map area (NE Qld SE55-05)","","",""
"XX69811","Almaden (NE Qld SE55-05)","Atherton map area (NE Qld SE55-05)","","",""
"XX69812","Irvinebank (NE Qld SE55-05)","Atherton map area (NE Qld SE55-05)","","",""
"XX94279","Tolga (NE Qld SE55-05)","Atherton map area (NE Qld SE55-05)","","",""
"XX98072","Innot Hot Springs (NE Qld SE55-05)","Atherton map area (NE Qld SE55-05)","","",""
"XX139886","Cedar Creek (NE Qld SE55-05)","Atherton map area (NE Qld SE55-05)","","",""
"XX141447","Evelyn Tableland (NE Qld SE55-05)","Atherton map area (NE Qld SE55-05)","","",""
"XX141449","Boignjul (NE Qld SE55-05)","Atherton map area (NE Qld SE55-05)","","",""
"XX150197","Lyndbrook (NE Qld SE55-05)","Atherton map area (NE Qld SE55-05)","","",""
"XX150220","Fossilbrook Creek (NE Qld SE55-05)","Atherton map area (NE Qld SE55-05)","","",""
"XX150836","Ootann (NE Qld SE55-05)","Atherton map area (NE Qld SE55-05)","","",""
"XX151368","Gunnawarra (NE Qld SE55-05)","Atherton map area (NE Qld SE55-05)","","",""
"XX168825","Echidnas Rest (NE Qld SE55-05)","Atherton map area (NE Qld SE55-05)","","",""
"XX181974","Lynchs Crater (NE Qld SE55-05)","Atherton map area (NE Qld SE55-05)","","",""
"XX2294","Augathella (SW Qld SG55-06)","Augathella map area (SW Qld SG55-06)","","",""
"XX1581","Arumvale (SW WA SI50-09)","Augusta map area (SW WA SI50-09)","","",""
"XX1582","Augusta (SW WA SI50-09)","Augusta map area (SW WA SI50-09)","","",""
"XX1583","Blackwood River (SW WA SI50-09, SI50-05)","Augusta map area (SW WA SI50-09)","","",""
"XX1584","Cape Leeuwin (SW WA SI50-09)","Augusta map area (SW WA SI50-09)","","Leeuwin, Cape (SW WA SI50-09)",""
"XX1585","Devils Lair (SW WA SI50-09)","Augusta map area (SW WA SI50-09)","","",""
"XX1586","Tunnel Cave (SW WA SI50-09)","Augusta map area (SW WA SI50-09)","","",""
"XX1587","Witchcliffe (SW WA SI50-09)","Augusta map area (SW WA SI50-09)","","",""
"XX100157","Rainbow Cave (SW WA SI50-09)","Augusta map area (SW WA SI50-09)","","",""
"XX2035","Archer River (Qld NW Cape York SD54-07, SD54-08)","Aurukun map area (Qld NW Cape York SD54-07)","","",""
"XX2036","Aurukun (Qld NW Cape York SD54-07)","Aurukun map area (Qld NW Cape York SD54-07)","","",""
"XX2037","Cape Keerweer (Qld NW Cape York SD54-07)","Aurukun map area (Qld NW Cape York SD54-07)","","Keerweer, Cape (Qld NW Cape York SD54-07)",""
"XX2038","Coen River (Qld NW Cape York SD54-07, SD54-08)","Aurukun map area (Qld NW Cape York SD54-07)","","",""
"XX2039","Kirke River (Qld NW Cape York SD54-07)","Aurukun map area (Qld NW Cape York SD54-07)","","",""
"XX2040","Peret Outstation (Qld NW Cape York SD54-07)","Aurukun map area (Qld NW Cape York SD54-07)","","",""
"XX2041","Theulk River (Qld NW Cape York SD54-07)","Aurukun map area (Qld NW Cape York SD54-07)","","",""
"XX2042","Wutan (Qld NW Cape York SD54-07)","Aurukun map area (Qld NW Cape York SD54-07)","","",""
"XX42483","Bamboo (Qld NW Cape York SD54-07)","Aurukun map area (Qld NW Cape York SD54-07)","","",""
"XX49927","Watson River (Qld NW Cape York SD54-07)","Aurukun map area (Qld NW Cape York SD54-07)","","",""
"XX109404","Ti Tree Lagoon (Qld NW Cape York SD54-07)","Aurukun map area (Qld NW Cape York SD54-07)","","",""
"XX39","Australian Capital Territory (ACT SI55-16)","Australia","","",""
"XX40","New South Wales (NSW)","Australia","","",""
"XX41","Northern Territory (NT)","Australia","","",""
"XX42","Queensland (Qld)","Australia","","",""
"XX43","South Australia (SA)","Australia","","",""
"XX44","Tasmania (Tas)","Australia","","",""
"XX46","Western Australia (WA)","Australia","","",""
"XX47","Australian external territories","Australia","","",""
"XX50","Australian seas","Australia","","",""
"XX57","River Murray (SW NSW, N Vic, SE SA SI54, SI55)","Australia","","Murray River (SW NSW, N Vic, SE SA SI54, SI55)",""
"XX923","Gulf islands (SD53, SE54)","Australia","","",""
"XX166761","Victoria (Vic)","Australia","","",""
"XX3206","Brindabella Range (ACT / S NSW SI55-16)","Australian Capital Territory (ACT SI55-16)","","",""
"XX3207","Canberra (ACT SI55-16)","Australian Capital Territory (ACT SI55-16)","","",""
"XX3214","Molonglo River (ACT SI55-16)","Australian Capital Territory (ACT SI55-16)","","",""
"XX3215","Namadgi (ACT SI55-16)","Australian Capital Territory (ACT SI55-16)","","",""
"XX3225","Stromlo / Uriarra (ACT SI55-16)","Australian Capital Territory (ACT SI55-16)","","Uriarra (ACT SI55-16)",""
"XX3226","Tidbinbilla (ACT SI55-16)","Australian Capital Territory (ACT SI55-16)","","",""
"XX103753","Gibraltar Falls (ACT SI55-16)","Australian Capital Territory (ACT SI55-16)","","",""
"XX126766","Hall (ACT SI55-16)","Australian Capital Territory (ACT SI55-16)","","",""
"XX139054","Mulligans Flat (ACT SI55-16)","Australian Capital Territory (ACT SI55-16)","","",""
"XX139055","Goorooyarroo Nature Reserve (ACT SI55-16)","Australian Capital Territory (ACT SI55-16)","","",""
"XX161750","Janevale (ACT SI55-16)","Australian Capital Territory (ACT SI55-16)","","",""
"XX162221","Bullen Range (ACT SI55-16)","Australian Capital Territory (ACT SI55-16)","","",""
"XX162882","Inglewood (ACT SI55-16)","Australian Capital Territory (ACT SI55-16)","","",""
"XX172966","Ginninderra (ACT SI55-16)","Australian Capital Territory (ACT SI55-16)","","",""
"XX176877","Bulls Flat (ACT SI55-16)","Australian Capital Territory (ACT SI55-16)","","",""
"XX48","Christmas Island","Australian external territories","","",""
"XX49","Norfolk Island","Australian external territories","","",""
"XX109162","Lord Howe Island","Australian external territories","","",""
"XX150652","Cocos (Keeling) Islands","Australian external territories","","",""
"XX155466","Macquarie Island (Tas)","Australian external territories","","Macquarie Island",""
"XX51","Arafura Sea (SC52, SC53)","Australian seas","","",""
"XX52","Bass Strait (SJ55, SK55)","Australian seas","","",""
"XX53","Great Barrier Reef (SD55, SE55, SF56)","Australian seas","","",""
"XX54","Great Australian Bight (SI51, SI52, SI53)","Australian seas","","",""
"XX55","Gulf of Carpentaria (SD53, SD54, SE54)","Australian seas","","",""
"XX56","Timor Sea (SC52, SD52)","Australian seas","","",""
"XX78326","Van Diemen Gulf (SC52-16, SC 53-13, SD53-01, SD52-04)","Australian seas","","",""
"XX521","Auvergne (East Kimberley, North NT SD52-15)","Auvergne map area (Victoria River, North NT SD52-15)","","",""
"XX522","Bullo River (East Kimberley, North NT SD52-15)","Auvergne map area (Victoria River, North NT SD52-15)","","",""
"XX523","East Kimberley area (North NT SD52-15)","Auvergne map area (Victoria River, North NT SD52-15)","","",""
"XX524","Keep River (East Kimberley, North NT SD52-15)","Auvergne map area (Victoria River, North NT SD52-15)","","",""
"XX525","Legune (East Kimberley, North NT SD52-15)","Auvergne map area (Victoria River, North NT SD52-15)","","",""
"XX526","Marralam (East Kimberley, North NT SD52-15)","Auvergne map area (Victoria River, North NT SD52-15)","","",""
"XX527","Newcastle Range (East Kimberley, North NT SD52-15)","Auvergne map area (Victoria River, North NT SD52-15)","","",""
"XX528","Pear Tree Creek (North NT Victoria River SD52-15)","Auvergne map area (Victoria River, North NT SD52-15)","","",""
"XX529","Pinkerton Range (East Kimberley, North NT SD52-15)","Auvergne map area (Victoria River, North NT SD52-15)","","",""
"XX530","Retribution Creek (North NT Victoria River SD52-15)","Auvergne map area (Victoria River, North NT SD52-15)","","",""
"XX531","Spencer Range (East Kimberley, North NT SD52-15, SD53-01)","Auvergne map area (Victoria River, North NT SD52-15)","","",""
"XX532","Spirit Hills (East Kimberley, North NT SD52-15)","Auvergne map area (Victoria River, North NT SD52-15)","","",""
"XX533","Timber Creek (North NT Victoria River SD52-15)","Auvergne map area (Victoria River, North NT SD52-15)","","",""
"XX36840","Jinmium (East Kimberley, North NT SD52-15)","Auvergne map area (Victoria River, North NT SD52-15)","","",""
"XX43184","Bradshaw Station (Victoria River, North NT SD52-15)","Auvergne map area (Victoria River, North NT SD52-15)","","",""
"XX49092","Dick Creek (Victoria River, North NT SD52-15)","Auvergne map area (Victoria River, North NT SD52-15)","","",""
"XX107253","Djibitgun (Victoria River, North NT SD52-15)","Auvergne map area (Victoria River, North NT SD52-15)","","",""
"XX107421","Bubble Bubble (Victoria River, North NT SD52-15)","Auvergne map area (Victoria River, North NT SD52-15)","","",""
"XX120321","Bulla (Victoria River, North NT SD52-15)","Auvergne map area (Victoria River, North NT SD52-15)","","",""
"XX140354","Alligator Hole (Victoria River, North NT SD52-15)","Auvergne map area (Victoria River, North NT SD52-15)","","",""
"XX158815","Granilpi (East Kimberley, North NT SD52-15)","Auvergne map area (Victoria River, North NT SD52-15)","","",""
"XX158816","Punipunil (East Kimberley, North NT SD52-15)","Auvergne map area (Victoria River, North NT SD52-15)","","",""
"XX736","Ilperrelhelame / Alpurrurulam / Lake Nash (SE Central NT SF53-04)","Avon Downs map area (Central NT SF53-04)","","Alpurrurulam (SE Central NT SF53-04);Lake Nash (SE Central NT SF53-04);Nash, Lake (SE Central NT SF53-04)",""
"XX737","Avon Downs (Central NT SF53-04)","Avon Downs map area (Central NT SF53-04)","","",""
"XX1495","Gwambygine (Avon River SW WA SH50-14)","Avon River (SW WA SH50-14)","","",""
"XX1497","Toodyay (Avon River SW WA SH50-14)","Avon River (SW WA SH50-14)","","",""
"XX1498","York (Avon River SW WA SH50-14)","Avon River (SW WA SH50-14)","","",""
"XX870","Kulpitjata (South Central NT SG52-08)","Ayers Rock map area (South Central NT SG52-08)","","",""
"XX875","Curtin Springs (South Central NT SG52-08)","Ayers Rock map area (South Central NT SG52-08)","","",""
"XX876","Kata Tjuta / Olgas (South Central NT SG52-08)","Ayers Rock map area (South Central NT SG52-08)","","Kartutua (South Central NT SG52-08);Olgas (South Central NT SG52-08)",""
"XX878","Mulga Park (South Central NT SG52-08)","Ayers Rock map area (South Central NT SG52-08)","","",""
"XX879","Owalinja (South Central NT SG52-08)","Ayers Rock map area (South Central NT SG52-08)","","",""
"XX880","Uluru / Ayers Rock (South Central NT SG52-08)","Ayers Rock map area (South Central NT SG52-08)","","Ayers Rock (South Central NT SG52-08)",""
"XX881","Yulara (Uluru, South Central NT SG52-08)","Ayers Rock map area (South Central NT SG52-08)","","",""
"XX46506","Kelly Hills (South Central NT SG52-08)","Ayers Rock map area (South Central NT SG52-08)","","",""
"XX102097","Mutidjula / Maggie Springs (South Central NT SG52-08)","Ayers Rock map area (South Central NT SG52-08)","","Maggie Springs (South Central NT SG52-08)",""
"XX105856","Unkaruna (South Central NT SG52-08)","Ayers Rock map area (South Central NT SG52-08)","","",""
"XX106798","Mutitjulu (South Central NT SG52-08)","Ayers Rock map area (South Central NT SG52-08)","","",""
"XX112071","Mount Currie (South Central NT SG52-08)","Ayers Rock map area (South Central NT SG52-08)","","",""
"XX153739","Alpara (South Central NT SG52-08)","Ayers Rock map area (South Central NT SG52-08)","","",""
"XX157785","Umutja (South Central NT SG52-08)","Ayers Rock map area (South Central NT SG52-08)","","",""
"XX169058","Liru Walk (South Central NT SG52-08)","Ayers Rock map area (South Central NT SG52-08)","","",""
"XX179079","Atila / Mount Conner (South Central NT SG52-08)","Ayers Rock map area (South Central NT SG52-08)","","Mount Conner (South Central NT SG52-08);Conner, Mount (South Central NT SG52-08)",""
"XX187633","Uluru-Kata Tjuta National Park (South Central NT SG52-08)","Ayers Rock map area (South Central NT SG52-08)","","",""
"XX2474","Ayr (NE Qld SE55-15)","Ayr map area (NE Qld SE55-15)","","",""
"XX2475","Cape Cleveland (NE Qld SE55-15)","Ayr map area (NE Qld SE55-15)","","Cleveland, Cape (NE Qld SE55-15)",""
"XX2476","Home Hill (NE Qld SE55-15)","Ayr map area (NE Qld SE55-15)","","",""
"XX2477","Upstart Bay / Cape Upstart / Beachmont (NE Qld SE55-15)","Ayr map area (NE Qld SE55-15)","","Cape Upstart (NE Qld SE55-15);Beachmont (NE Qld SE55-15)",""
"XX181131","Mount Elliot (NE Qld SE55-15)","Ayr map area (NE Qld SE55-15)","","",""
"XX3247","Snowy River (E Vic SJ55-03, NSW Far S Coast SJ55-04, E Vic Gippsland SJ55-07, SJ55-11, SJ55-08)","Bairnsdale / Sale map areas (E Vic Gippsland SJ55-07, SJ55-11)","","",""
"XX3571","Bairnsdale (E Vic Gippsland SJ55-07)","Bairnsdale / Sale map areas (E Vic Gippsland SJ55-07, SJ55-11)","","",""
